20090305, 136.62595858667146
20090306, 228.80309496601032
20090307, 61.28797688575081
20090313, 50.83967177330312
20090323, 27.882427867852165
20090324, 98.90460069444444
20090325, 186.85773640893774
20090327, 83.00352533110642
20090328, 85.88496538673874
20090329, 95.76494835251044
20090404, 55.43760260489309
20090405, 51.40799718880753
20090406, 51.97289596408646
20090407, 41.94900518654117
20090408, 22.849034969200364
20090409, 96.84607150151723
20090410, 34.88548858089261
20090411, 26.66028119188749
20090412, 73.90951701243608
20090413, 83.42903845595072
20090414, 57.75939424976757
20090415, 163.3683099793701
20090416, 180.4777461791027
20090417, 38.150535906264544
20090418, 136.80413615760114
20090419, 88.94150068282197
20090420, 37.34591705166202
20090421, 35.38847592689446
20090422, 46.74223053957462
20090424, 21.330452405857738
20090425, 251.52358005724082
20090426, 30.056307386099487
20090429, 41.453953426932365
20090430, 27.32378381421432
20090505, 21.583478977801022
20090509, 22.712410470420732
20090513, 32.6148927469136
20090516, 85.55672561453974
20090517, 109.60553775860065
20090518, 116.95029219694324
20090519, 89.23390664952346
20090520, 106.5634751889944
20090521, 82.6532027254765
20090522, 181.06651902458165
20090523, 501.6702046286611
20090524, 400.99202769060906
20090525, 173.28997614670865
20090526, 101.19955307851002
20090527, 53.12012853759879
20090528, 60.35818260402138
20090529, 25.776541979021392
20090603, 160.16725414778008
20090604, 97.28280759675732
20090607, 71.03364441684101
20090608, 99.24742143915621
20090609, 116.8017359295095
20090610, 82.46225544905461
20090611, 152.62945577638308
20090612, 90.96381378506264
20090613, 88.4151001714319
20090614, 118.5259904550209
20090615, 130.086386600709
20090616, 87.38530679771037
20090617, 25.00878032302665
20090620, 30.45724553986518
20090621, 40.03228839783821
20090622, 106.4602314330544
20090623, 83.79152683344954
20090624, 70.1403104660623
20090625, 85.02154085309161
20090626, 75.30984571129706
20090627, 335.9534569676896
20090628, 186.45501920803784
20090629, 42.00070443253138
20090703, 63.63226896646908
20090704, 237.3798625639238
20090705, 193.21849521298233
20090706, 48.60273110617154
20090710, 32.801129743433286
20090711, 73.77359440376569
20090712, 27.58495957548814
20090714, 44.6260489307299
20090715, 54.747222222222206
20090716, 22.874410779936973
20090718, 235.99509966294747
20090719, 341.8592338955717
20090720, 65.83892666201766
20090723, 22.81097400191771
20090724, 34.50459739803094
20090725, 35.20270513714551
20090726, 51.135496026557405
20090727, 37.10169459541063
20090728, 42.00904757235007
20090729, 44.38810836529521
20090730, 63.88379169572293
20090731, 33.26692928094232
20090803, 57.20850566250586
20090804, 195.11130405287113
20090805, 320.39658806950257
20090806, 177.06629202260575
20090807, 23.55537268276384
20090808, 30.765311555671776
20090810, 35.96150210866714
20090811, 253.41603796199436
20090812, 341.82729526237796
20090813, 191.62245008680554
20090814, 53.51327997344771
20090823, 35.0751107769642
20090824, 51.215284315434666
20090825, 45.89880397198978
20090828, 24.214795262377965
20090829, 26.32466514861783
20090830, 54.47782354137608
20090831, 32.23210352742911
20090901, 62.516496505985586
20090902, 26.58246055519574
20090905, 20.926650939969775
20090907, 22.240835448762837
20090908, 34.00065395950047
20090909, 57.947631552185015
